site_id,year,vi_index,n_obs,method,r2,rmse,corr,vmin,vmax,S,greenup_kinetic_i,A,senescence_kinetic_i,leaf_out_10,leaf_out_50,leaf_out_90,EOS10,EOS50,EOS90
US-Ced,2014,NIRv,14,double_logistic,0.9796667049405956,0.005440172918618874,0.9899851828274218,0.1218519762183206,0.25308593067250096,152.06081902001335,0.08646221787665752,234.4189600333683,0.036283538315166314,126.4033588342058,149.4690145538945,168.53185287586845,297.9600988583396,244.74925425032734,206.69349869659817
US-Ha1,2016,NDVI,17,double_logistic,0.9103425952488543,0.040917166255244074,0.9580946972788672,0.5917844283212041,0.8980074193382552,153.29985849942187,2.0862334635256414,297.2439744889381,0.056137894286972495,152.24195521577667,153.29969628914844,154.3577487591015,332.80691200678046,296.4824824047384,257.74659174295897
US-Ha1,2016,EVI,17,double_logistic,0.9937598628987436,0.014416361859267613,0.9969317845266463,0.2885087115412684,0.6881104479734762,132.9271013169713,1.2568131514981795,280.5253473959943,0.07064695685619334,131.17584205691153,132.92712625655173,134.67570716669115,311.2702268138834,280.454865580308,249.39253103126316
US-Ha1,2016,NIRv,17,double_logistic,0.9919846833836975,0.009958635878772739,0.9960307052621529,0.11953143270609615,0.3659213845294249,141.204446075937,0.24543747663914542,279.53737048881123,0.06371287215087623,132.2489239722346,141.1944629899525,150.10727108072265,313.3860882637212,279.450114640943,245.21380253080312
US-Ha1,2017,NDVI,18,double_logistic,0.9623926789312299,0.023990819415721582,0.9815871734709698,0.5938317855122621,0.884593625264202,136.69476588752744,0.486351479624959,299.6532486343282,0.05880889396452569,132.17694000872683,136.69415342859799,141.21012949634095,330.2590294885265,298.07841877302906,261.44106829171926
US-Ha1,2017,EVI,18,double_logistic,0.9818502305557921,0.020858870406613387,0.9909262767906597,0.2708341748392949,0.6579118453595689,135.39499935853556,0.16429765000072,280.8478987117256,0.06656386829966227,122.01048095558878,135.37395401146912,148.66691718456207,312.5397427372561,280.6244795185425,247.96145826646887
US-Ha1,2017,NIRv,18,double_logistic,0.9799138399125564,0.012794980510731448,0.9899744112859145,0.10842538285538228,0.3388463597864841,135.02693783304636,0.16694602021384244,279.98427395236024,0.06059488561409798,121.85106468465203,134.99666801245573,148.0427131556537,314.19873102894,279.6372755038446,243.9447161862562
US-Ha1,2018,NDVI,14,double_logistic,0.9795091028305422,0.018673080435081292,0.9897823639841921,0.6141381892382192,0.894562390452045,141.47606282990907,1.2803302074496594,292.0764335367905,0.09983590273172231,139.7572116679885,141.4760988921244,143.1936479966312,314.04331033902724,292.06808180099904,270.06323750945694
US-Ha1,2018,EVI,14,double_logistic,0.996125210472798,0.011794052314441007,0.9980672655857651,0.272719102597352,0.7201680056241445,138.69957020332654,0.1984848475456257,274.05803183602404,0.048621927977936734,127.62414411970107,138.6433467770634,149.4900484664874,317.57297407620644,274.0139770016269,230.3126937408145
US-Ha1,2018,NIRv,14,double_logistic,0.9952276863337798,0.007966595374641769,0.9976218833409936,0.11056998585346124,0.3876104501582892,138.82552915716627,0.19825425962722812,270.1042110324716,0.04422270667127641,127.75333789380765,138.74353521902532,149.49271583855543,317.53368388106355,270.19030552133233,223.11341844737422
US-Ha1,2021,NDVI,12,double_logistic,0.9678877055289532,0.02246590572953528,0.9838215005922671,0.5611925783794705,0.8795504718824243,204.98435149991872,0.7306708497173608,297.7233600702848,0.08256054686655956,201.9774586655472,204.98271016557302,207.98256917371427,323.7201823817127,297.6281836042702,271.21016368876377
US-Ha1,2021,EVI,12,double_logistic,0.9924697117314694,0.011746359799083833,0.9962759268024597,0.23188275239858094,0.6214474856882912,129.3758679849203,0.047759522760206445,288.0136784668171,0.0709478547148615,89.75725688095862,130.03921141309968,172.1207910875727,318.5112062371403,288.41859645906214,259.4300968573686
US-Ha1,2021,NIRv,12,double_logistic,0.9816674447881569,0.010099890281053353,0.9908387239124803,0.1051130191922393,0.3012328683496958,151.57266633218828,4.67594565830417,286.4794458074136,0.08011820018971569,151.09322846620327,151.57261763916938,152.05168110719762,313.5899868380123,286.41653519419356,259.02242937427883
US-Ha1,2022,NDVI,24,double_logistic,0.9697350978320152,0.023687761424677847,0.9852113691356339,0.6007643499153804,0.8800584306075172,137.83914859242932,2.679896550555722,285.2217889851114,0.1798277590005669,137.01546879532765,137.83922443255912,138.6597296504708,297.4397389569046,285.22167325387886,273.00292929786417
US-Ha1,2022,EVI,24,double_logistic,0.9934316793185928,0.015619340915755503,0.9967322471779152,0.23687825408208082,0.7074956005314099,138.7218583010379,0.22292803672794964,278.31237910043524,0.0703484467050115,128.86196814726478,138.7139164698223,148.53945195627702,308.6092010836563,278.14513154070715,247.1113892226371
US-Ha1,2022,NIRv,24,double_logistic,0.9916712022801549,0.010518337917359122,0.9958510364509269,0.08903050985754944,0.3734720570807633,138.73566669175196,0.22632909088984843,278.08435153682757,0.0655737337412059,129.02319888049877,138.72495739778924,148.39139860713968,310.2223567674248,277.83901910279275,244.63339608203972
US-Ha1,2023,NDVI,23,double_logistic,0.6401060518469717,0.08129440630279601,0.8198744550123976,0.7832956562465275,0.45908925532752237,33.00000000000001,0.015000911649437055,131.17207817269784,0.3550095468695238,83.0,131.19694288695302,136.88867161844587,287.15217695963673,197.0325515520906,156.34179944609073
US-Ha1,2023,EVI,23,double_logistic,0.9468102479240814,0.03348455073809543,0.9732724963305764,0.25453376483245566,0.594480291728202,131.24786311543758,0.28055055307734406,284.3117152462587,0.0825333045645164,123.4152728056534,131.24721793471653,139.07690173528698,310.7030099361867,284.26726315141275,257.67518959869034
US-Ha1,2023,NIRv,23,double_logistic,0.9460762931309178,0.019263943816186287,0.9729173309202059,0.10139366095941575,0.2969332835510654,131.2045817168357,0.285408704835413,284.605576210804,0.07627963850333075,123.50516410832198,131.20355621876934,138.8984819744611,313.0025214233749,284.5267654623458,255.77589460630944
US-Ha1,2024,NDVI,27,double_logistic,0.9568866240501522,0.032813070952053235,0.9789246850466032,0.5289051448963195,0.8952583198766173,134.4956620021769,0.2313042350857515,296.9167702484857,0.04329153677670969,124.99991031771835,134.47439443683635,143.88110239300067,337.2945001681554,294.6050897119058,245.72339588703096
US-Ha1,2024,EVI,27,double_logistic,0.9908599264139001,0.018360025674644707,0.9954400619214823,0.2520229675791419,0.6977197209985035,129.78978932914117,0.9945990610052831,269.816584778254,0.04954029626318302,127.5804141948874,129.78934027070417,131.9959541380848,312.29940198125644,269.48711357601366,225.57368700785372
US-Ha1,2024,NIRv,27,double_logistic,0.9901558757037953,0.011272896123810891,0.9950811122544895,0.09947970636432811,0.3714973029343073,129.8374322652253,0.9697435734324065,266.72657207409344,0.04292543049165186,127.57510460406121,129.83652967572587,132.09483631423805,314.54622134434203,266.1900381648767,216.12049670255715
