site_id,year,n_growing_season_days,passed,failed_variables,GPP_NT_VUT_REF_frac_bad,GPP_NT_VUT_REF_max_consecutive_bad_days,NEE_VUT_REF_frac_bad,NEE_VUT_REF_max_consecutive_bad_days,RECO_NT_VUT_REF_frac_bad,RECO_NT_VUT_REF_max_consecutive_bad_days
US-Vcp,2014,245,True,,0.0,0,0.0,0,0.0,0
US-Vcp,2015,245,True,,0.0,0,0.0,0,0.0,0
US-Vcp,2016,245,True,,0.0,0,0.0,0,0.0,0
US-Vcp,2017,245,True,,0.0,0,0.0,0,0.0,0
US-Vcp,2018,245,True,,0.0,0,0.0,0,0.0,0
US-Vcp,2019,245,True,,0.0,0,0.0,0,0.0,0
US-Vcp,2020,245,True,,0.0,0,0.0,0,0.0,0
US-Vcp,2021,245,True,,0.0,0,0.0,0,0.0,0
US-Vcp,2022,245,True,,0.0,0,0.0,0,0.0,0
US-Vcp,2023,245,True,,0.0,0,0.0,0,0.0,0
US-Vcp,2024,245,True,,0.0,0,0.0,0,0.0,0
US-Vcp,2025,245,True,,0.0,0,0.0,0,0.0,0
US-WCr,1999,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-WCr,2000,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-WCr,2001,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-WCr,2002,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-WCr,2003,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-WCr,2004,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-WCr,2005,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-WCr,2006,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-WCr,2007,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-WCr,2008,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-WCr,2009,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-WCr,2010,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-WCr,2011,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-WCr,2012,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-WCr,2013,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-WCr,2014,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-WCr,2015,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-WCr,2016,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-WCr,2017,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-WCr,2018,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-WCr,2019,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-WCr,2020,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-WCr,2021,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-WCr,2022,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-WCr,2023,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-WCr,2024,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-WCr,2025,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Whs,2007,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Whs,2008,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Whs,2009,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Whs,2010,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Whs,2011,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Whs,2012,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Whs,2013,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Whs,2014,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Whs,2015,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Whs,2016,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Whs,2017,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Whs,2018,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Whs,2019,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Whs,2020,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Whs,2021,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Whs,2022,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Whs,2023,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Whs,2024,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Whs,2025,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Wjs,2007,245,True,,0.0,0,0.0,0,0.0,0
US-Wjs,2008,245,True,,0.0,0,0.0,0,0.0,0
US-Wjs,2009,245,True,,0.0,0,0.0,0,0.0,0
US-Wjs,2010,245,True,,0.0,0,0.0,0,0.0,0
US-Wjs,2011,245,True,,0.0,0,0.0,0,0.0,0
US-Wjs,2012,245,True,,0.0,0,0.0,0,0.0,0
US-Wjs,2013,245,True,,0.0,0,0.0,0,0.0,0
US-Wjs,2014,245,True,,0.0,0,0.0,0,0.0,0
US-Wjs,2015,245,True,,0.0,0,0.0,0,0.0,0
US-Wjs,2016,245,True,,0.0,0,0.0,0,0.0,0
US-Wjs,2017,245,True,,0.0,0,0.0,0,0.0,0
US-Wjs,2018,245,True,,0.0,0,0.0,0,0.0,0
US-Wjs,2019,245,True,,0.0,0,0.0,0,0.0,0
US-Wjs,2020,245,True,,0.0,0,0.0,0,0.0,0
US-Wjs,2021,245,True,,0.0,0,0.0,0,0.0,0
US-Wjs,2022,245,True,,0.0,0,0.0,0,0.0,0
US-Wjs,2023,245,True,,0.0,0,0.0,0,0.0,0
US-Wjs,2024,245,True,,0.0,0,0.0,0,0.0,0
US-Wjs,2025,245,True,,0.0,0,0.0,0,0.0,0
US-Wkg,2004,245,True,,0.0,0,0.0,0,0.0,0
US-Wkg,2005,245,True,,0.0,0,0.0,0,0.0,0
US-Wkg,2006,245,True,,0.0,0,0.0,0,0.0,0
US-Wkg,2007,245,True,,0.0,0,0.0,0,0.0,0
US-Wkg,2008,245,True,,0.0,0,0.0,0,0.0,0
US-Wkg,2009,245,True,,0.0,0,0.0,0,0.0,0
US-Wkg,2010,245,True,,0.0,0,0.0,0,0.0,0
US-Wkg,2011,245,True,,0.0,0,0.0,0,0.0,0
US-Wkg,2012,245,True,,0.0,0,0.0,0,0.0,0
US-Wkg,2013,245,True,,0.0,0,0.0,0,0.0,0
US-Wkg,2014,245,True,,0.0,0,0.0,0,0.0,0
US-Wkg,2015,245,True,,0.0,0,0.0,0,0.0,0
US-Wkg,2016,245,True,,0.0,0,0.0,0,0.0,0
US-Wkg,2017,245,True,,0.0,0,0.0,0,0.0,0
US-Wkg,2018,245,True,,0.0,0,0.0,0,0.0,0
US-Wkg,2019,245,True,,0.0,0,0.0,0,0.0,0
US-Wkg,2020,245,True,,0.0,0,0.0,0,0.0,0
US-Wkg,2021,245,True,,0.0,0,0.0,0,0.0,0
US-Wkg,2022,245,True,,0.0,0,0.0,0,0.0,0
US-Wkg,2023,245,True,,0.0,0,0.0,0,0.0,0
US-Wkg,2024,245,True,,0.0,0,0.0,0,0.0,0
US-Wkg,2025,245,True,,0.0,0,0.0,0,0.0,0
